14715.0   27.425   0.188   25.066772   0.0502   24.936   0.013   24.067393   0.0143   23.623  
14786.0   26.492   0.073   26.428323   0.105   23.925   0.01   23.80437   0.01   22.6  
14818.0   28.145   0.388   28.21156   0.506   25.908   0.036   25.777714   0.0389   24.858  
14835.0   28.213   0.352   28.164347   0.4298   25.373   0.019   25.275919   0.022   23.972  
14930.0   25.574   0.033   25.501458   0.0381   23.671   0.01   23.596412   0.01   22.867  
14985.0   27.202   0.165   27.116148   0.2084   25.028   0.016   24.927658   0.0201   23.804  
14995.0   24.278   0.011   24.183823   0.0125   23.268   0.01   23.189839   0.01   22.784  
15165.0   24.834   0.017   24.771195   0.0192   23.654   0.01   23.583395   0.01   23.178  
15195.0   22.825   0.01   22.660076   0.01   21.997   0.01   21.853303   0.01   21.713  
15244.0   27.146   0.146   27.139335   0.1793   24.568   0.01   24.500995   0.0107   23.409  
15264.0   25.885   0.046   25.723635   0.0487   24.319   0.01   24.199295   0.01   23.696  
15395.0   21.969   0.01   21.804676   0.01   21.523   0.01   21.370503   0.01   21.497  
15543.0   26.84   0.11   26.584605   0.1415   24.021   0.01   23.908687   0.01   22.686  
15633.0   26.692   0.107   26.349824   0.1044   24.598   0.011   24.412333   0.0121   23.466  
15646.0   27.189   0.158   26.863789   0.1452   25.037   0.016   24.914567   0.0176   23.865  
15657.0   28.223   0.37   28.520878   0.6008   26.792   0.072   26.61349   0.0754   25.812  
15684.0   25.656   0.036   25.565718   0.048   23.255   0.01   23.140966   0.01   22.034  
15813.0   21.887   0.01   21.745864   0.01   21.179   0.01   21.055278   0.01   20.992  
15840.0   25.757   0.039   25.722059   0.0482   23.456   0.01   23.374559   0.01   22.238  
15881.0   29.43   1.213   -99.9   -99.9   27.087   0.101   26.909303   0.1122   25.466  
15936.0   26.358   0.07   26.106441   0.1529   23.966   0.01   23.581737   0.0101   22.736  
15976.0   24.609   0.014   24.397988   0.0154   23.26   0.01   23.134574   0.01   22.668  
16020.0   27.89   0.301   27.251989   0.261   25.718   0.03   25.273967   0.031   24.582  
16037.0   22.139   0.01   22.052506   0.01   21.424   0.01   21.349241   0.01   21.198  
16054.0   27.726   0.239   27.421901   0.2254   25.896   0.032   25.695137   0.033   24.834  
16065.0   26.575   0.084   26.381777   0.087   24.441   0.01   24.360457   0.01   23.445  
16218.0   26.345   0.07   26.032317   0.0785   25.28   0.018   25.107627   0.0227   24.517  
16227.0   28.483   0.505   29.177853   1.3801   25.44   0.021   25.380593   0.0284   24.115  
16243.0   26.553   0.077   26.54495   0.1042   24.124   0.01   24.037806   0.01   22.878  
16245.0   24.56   0.013   24.448219   0.0155   23.325   0.01   23.230075   0.01   22.854  
16269.0   25.406   0.028   25.325825   0.0317   23.958   0.01   23.888472   0.01   23.242  
16276.0   25.456   0.029   25.372372   0.0332   24.163   0.01   24.077293   0.01   23.65  
16327.0   23.718   0.01   23.6279   0.01   22.828   0.01   22.748498   0.01   22.516  
16387.0   28.208   0.392   26.302964   0.1134   27.44   0.129   25.782463   0.0471   26.307  
16398.0   27.078   0.133   26.716565   0.1516   24.69   0.011   24.369572   0.0124   23.53  
16445.0   24.921   0.019   24.774364   0.0257   22.649   0.01   22.525463   0.01   21.431  
16455.0   27.801   0.278   27.611577   0.2881   25.999   0.037   25.823297   0.0387   24.825  
16469.0   27.831   0.26   27.512606   0.2394   25.948   0.032   25.829056   0.0351   24.846  
16479.0   30.576   3.233   -99.9   -99.9   27.609   0.153   27.448538   0.1626   26.504  
16517.0   26.657   0.087   26.355265   0.0848   24.91   0.013   24.756333   0.0142   23.843  
16563.0   25.948   0.044   25.669341   0.0552   23.793   0.01   23.631877   0.01   22.523  
16630.0   28.437   0.465   29.379388   1.3652   24.918   0.013   24.856128   0.0153   23.665  
16651.0   25.537   0.031   25.397243   0.0409   23.033   0.01   22.926755   0.01   21.719  
16856.0   28.099   0.335   28.096418   0.4169   25.03   0.014   24.966236   0.0162   23.703  
16877.0   26.865   0.107   26.915835   0.1391   25.051   0.014   24.98231   0.0163   24.297  
17022.0   22.414   0.01   22.226548   0.01   21.539   0.01   21.372374   0.01   21.133  
17033.0   29.365   1.08   29.809318   1.9996   25.328   0.019   25.242705   0.0216   23.808  
17129.0   22.577   0.01   22.488266   0.01   21.764   0.01   21.687411   0.01   21.491  
17213.0   27.786   0.25   27.103153   0.1642   26.311   0.044   26.038793   0.0426   25.345  
17214.0   26.201   0.057   26.117354   0.0659   25.11   0.015   25.026925   0.0176   24.636  
17217.0   29.16   0.917   28.748099   0.7713   26.992   0.085   26.607344   0.0733   25.923  
17247.0   23.888   0.01   23.781071   0.01   23.013   0.01   22.927499   0.01   22.657  
17249.0   27.878   0.281   28.029124   0.4381   24.939   0.014   24.852809   0.0169   23.669  
17277.0   25.168   0.023   25.083116   0.0264   23.761   0.01   23.681703   0.01   23.213  
17300.0   26.938   0.12   26.048676   0.0797   25.487   0.021   25.063418   0.0218   24.45  
17308.0   23.555   0.01   23.472535   0.01   22.188   0.01   22.115964   0.01   21.609  
17391.0   27.669   0.213   27.539427   0.2331   25.893   0.031   25.749665   0.0332   24.742  
17411.0   26.998   0.12   26.919859   0.1389   25.144   0.015   25.07432   0.0178   24.415  
17455.0   26.438   0.074   26.27873   0.1023   24.527   0.01   24.400976   0.013   23.568  
17599.0   27.866   0.282   27.823487   0.3362   25.449   0.02   25.347735   0.023   24.185  
17617.0   27.117   0.128   27.917047   0.4527   24.481   0.01   24.342835   0.0124   23.19  
17636.0   22.233   0.01   22.129847   0.01   21.406   0.01   21.321035   0.01   21.147  
17655.0   25.715   0.04   25.563129   0.0515   23.322   0.01   23.204513   0.01   22.077  
17670.0   28.674   0.543   28.842786   0.78   27.14   0.098   27.080711   0.1142   26.137  
17730.0   27.254   0.159   27.198071   0.1852   24.801   0.012   24.739045   0.0138   23.618  
17735.0   23.2   0.01   23.113311   0.01   22.255   0.01   22.176099   0.01   21.91  
17762.0   23.724   0.01   23.575324   0.01   22.768   0.01   22.653848   0.01   22.418  
17793.0   25.453   0.03   25.115141   0.0335   23.744   0.01   23.518092   0.01   22.886  
17799.0   27.096   0.146   27.215628   0.2004   24.922   0.015   24.846374   0.0175   24.098  
17800.0   28.565   0.561   28.097923   0.4498   28.023   0.24   28.09437   0.3167   26.559  
17827.0   24.391   0.011   24.233488   0.0141   23.32   0.01   23.182528   0.01   22.857  
17850.0   -99.9   -99.9   -99.9   -99.9   27.326   0.118   27.316289   0.1439   25.835  
17860.0   28.741   0.579   27.734765   0.3208   26.477   0.052   25.780133   0.0386   25.774  
17898.0   26.811   0.103   26.767271   0.1226   24.591   0.01   24.521615   0.0107   23.405  
17914.0   28.883   0.652   27.998529   0.3603   28.055   0.223   27.837997   0.2277   27.636  
17980.0   26.335   0.065   26.33929   0.0807   24.162   0.01   24.092191   0.01   23.221  
18039.0   27.81   0.255   27.274019   0.1917   26.317   0.047   26.043499   0.0446   25.341  
18047.0   22.64   0.01   22.557547   0.01   21.945   0.01   21.871765   0.01   21.734  
18054.0   26.939   0.11   26.97688   0.1407   24.649   0.01   24.594814   0.0116   23.606  
18056.0   26.921   0.115   26.822124   0.129   25.512   0.022   25.420448   0.0253   25.112  
18071.0   24.861   0.018   24.705805   0.0248   22.925   0.01   22.791972   0.01   21.98  
18178.0   27.394   0.179   27.206188   0.1854   25.808   0.03   25.735828   0.0345   25.049  
18185.0   26.742   0.116   26.395705   0.1037   24.957   0.016   24.852287   0.0176   24.011  
18209.0   26.504   0.081   26.457847   0.1049   24.89   0.012   24.81378   0.0156   23.754  
18236.0   24.965   0.02   24.872282   0.0222   23.715   0.01   23.640261   0.01   23.191  
18241.0   -99.9   -99.9   -99.9   -99.9   28.023   0.23   28.213966   0.3371   26.352  
18274.0   26.78   0.099   26.835478   0.1462   25.386   0.02   25.268951   0.0251   24.596  
18376.0   22.225   0.01   22.109372   0.01   21.375   0.01   21.274478   0.01   21.081  
18419.0   28.75   0.601   28.609342   0.6507   25.996   0.033   25.9254   0.0385   24.948  
18550.0   28.587   0.527   28.521155   0.6133   26.003   0.035   25.938095   0.0412   24.942  
18554.0   23.975   0.01   23.388847   0.01   23.042   0.01   22.47378   0.01   22.765  
18566.0   27.179   0.169   26.98074   0.1724   25.388   0.023   25.252368   0.0252   24.37  
18578.0   25.026   0.02   24.944753   0.0225   23.881   0.01   23.801317   0.01   23.41  
18616.0   27.538   0.198   27.505466   0.2367   25.998   0.035   25.88838   0.0386   25.137  
18662.0   24.628   0.015   24.412847   0.0146   23.699   0.01   23.49158   0.01   23.443  
18667.0   27.929   0.302   28.187289   0.4744   26.336   0.048   26.281637   0.0565   25.16  
18779.0   25.751   0.039   25.567949   0.0402   24.687   0.011   24.533267   0.0112   24.09  
18794.0   26.842   0.104   26.60066   0.1025   25.045   0.015   24.888953   0.0154   24.304  
18803.0   27.686   0.225   27.749929   0.2942   25.205   0.017   25.135828   0.0191   24.065  
18844.0   22.266   0.01   22.157146   0.01   21.447   0.01   21.348596   0.01   21.194  
18869.0   25.966   0.048   25.886024   0.0551   24.969   0.014   24.860678   0.0158   24.466  
18950.0   27.728   0.234   27.888511   0.4086   26.557   0.056   26.529084   0.0815   25.5  
18979.0   23.463   0.01   23.305652   0.01   22.62   0.01   22.458723   0.01   22.298  
19011.0   28.775   0.695   27.772481   0.3525   26.824   0.083   26.595807   0.086   25.42  
19056.0   29.439   1.091   29.438588   1.5569   25.559   0.022   25.458128   0.0291   24.194  
19097.0   26.602   0.08   26.672659   0.1058   24.264   0.01   24.196305   0.01   23.087  
19122.0   -99.9   -99.9   -99.9   -99.9   31.756   6.95   -99.9   -99.9   27.897  
19172.0   23.961   0.01   23.865477   0.01   22.729   0.01   22.651781   0.01   22.239  
19338.0   23.663   0.01   23.561941   0.01   22.801   0.01   22.713522   0.01   22.48  
19485.0   28.844   0.681   28.236712   0.488   26.457   0.054   26.158023   0.0516   25.522  
19521.0   26.867   0.117   26.715558   0.1302   24.279   0.01   24.199681   0.01   22.946  
